Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
5475,okay.,Phoebe,4,neutral,551,4,6,18,"00:15:56,538","00:15:59,040"
5476,"oh-ho! but not in here! cant eat em in bed, remember? no crumbies!",Monica,3,positive,551,5,6,18,"00:15:56,538","00:16:01,876"
5477,"okay, ill be out in a second.",Phoebe,4,neutral,551,6,6,18,"00:16:03,379","00:16:05,296"
5478,okay!,Monica,4,neutral,551,7,6,18,"00:16:05,464","00:16:06,923"
5479,what are you doing?,Monica,4,neutral,551,8,6,18,"0:16:15,057","0:16:15,829"
5480,that doesnt lock does it?,Phoebe,4,neutral,551,9,6,18,"0:16:15,829","0:16:17,789"
5481,"you know, it still smells like monkey in there.",Monica,1,negative,552,0,2,4,"00:16:05,005","00:16:07,632"
5482,that saves us a conversation.,Julie,4,neutral,552,1,2,4,"00:16:09,677","00:16:12,220"
5483,"well, listen, this has been great but i'm officially wiped.",Chandler,4,neutral,552,2,2,4,"00:16:14,139","00:16:16,808"
5484,"me too, we should get goin'.",Joey,4,neutral,552,3,2,4,"0:16:17,059","0:16:18,269"
5485,no.,Stephanie,4,neutral,552,4,2,4,"0:16:18,269","0:16:19,329"
5487,"okay, here comes another camera.",Monica,4,neutral,553,0,6,10,"00:08:20,666","00:08:21,708"
5488,right. no biggie. stay loose.,Ross,4,neutral,553,1,6,10,"00:08:21,959","00:08:25,003"
5489,why do they keep doing that?,Ross,4,neutral,553,2,6,10,"00:08:34,639","00:08:36,723"
5490,"if we wanna get on camera, i think we have to get up on one of those platforms.",Monica,4,neutral,553,3,6,10,"00:08:36,974","00:08:39,809"
5491,theyve been taping those people up there all day.,Monica,4,neutral,553,4,6,10,"00:08:40,061","00:08:41,770"
5492,right.,Ross,4,neutral,553,5,6,10,"00:08:42,021","00:08:43,146"
5493,"hey, whatd you guys do to get up on there?",Ross,3,positive,553,6,6,10,"00:08:48,027","00:08:50,362"
5494,oh yeah? well when you learned how to dance did you forget how to put on underpants?,Monica,3,positive,553,7,6,10,"00:08:50,613","00:08:58,328"
5495,yeah!,Ross,3,positive,553,8,6,10,"00:08:57,286","00:08:58,328"
5496,hey! youre a good dancer!,Janine,6,positive,553,9,6,10,"0:09:02,625","0:09:05,337"
5497,really?,Joey,6,positive,553,10,6,10,"0:09:05,337","0:09:05,644"
5498,"yeah, well youd be better if you just loosened your hips a little.",Janine,4,neutral,553,11,6,10,"00:09:05,836","00:09:08,004"
5499,what do you mean?,Joey,4,neutral,553,12,6,10,"0:09:08,256","0:09:09,216"
5500,like this.,Janine,4,neutral,553,13,6,10,"0:09:09,216","0:09:10,963"
5501,"thats it, feel the rhythm. thats better.",Janine,4,neutral,553,14,6,10,"00:09:12,718","00:09:16,471"
5502,uh-huh.,Joey,4,neutral,553,15,6,10,"00:09:16,722","00:09:17,973"
5503,"okay, youre dancing with that girl over there.",Director,4,neutral,553,16,6,10,"00:09:19,475","00:09:20,892"
5504,no-no-no-no-no we came together!,Joey,3,positive,553,17,6,10,"00:09:21,143","00:09:23,645"
5505,"i dont see it.  you are dancing with the tall guy over there. tall guy, raise your hand!",Director,4,neutral,553,18,6,10,"00:09:24,480","00:09:30,277"
5506,"no-no hey buddy, please let me dance with that girl, i really like her and i think i have a shot.",Joey,5,negative,553,19,6,10,"00:09:31,404","00:09:36,032"
5507,"really, ythink so? i dont..",Director,0,negative,553,20,6,10,"00:09:36,284","00:09:38,410"
5508,why arent you home yet?!,Rachel,0,negative,554,0,6,13,"00:19:47,561","00:19:50,229"
5509,is someone there?,Monica,0,negative,554,1,6,13,"00:19:50,397","00:19:52,315"
5510,"oh yes, its me! sorry!",Rachel,4,neutral,554,2,6,13,"00:19:53,066","00:19:56,152"
5511,what are you doing here?,Chandler,4,neutral,554,3,6,13,"00:19:56,320","00:19:58,279"
5512,"uh, im just, im just looking out your window. at-at the view. what are you guys doing?",Rachel,4,neutral,554,4,6,13,"00:19:59,364","00:20:06,704"
5513,we got some,Chandler,4,neutral,554,5,6,13,"00:20:07,748","00:20:11,000"
5514,"oh, he brought her back to his apartment.",Rachel,4,neutral,554,6,6,13,"00:20:15,047","00:20:17,840"
5515,who?  is that your sister?,Monica,6,negative,554,7,6,13,"00:20:18,926","00:20:25,973"
5516,"ugh, she",Rachel,4,neutral,554,8,6,13,"00:20:26,183","00:20:30,186"
5517,"god, ross is on a date with your sister! how weird is that?!",Monica,1,negative,554,9,6,13,"00:20:31,104","00:20:34,190"
5518,"oh my god, look-look hes taking off her clothes!",Rachel,5,negative,554,10,6,13,"0:20:34,358","0:20:36,486"
5519,hes taking off her coat!,Chandler,1,negative,554,11,6,13,"0:20:36,486","0:20:37,053"
5520,"oh, this is just terrible.",Rachel,1,negative,554,12,6,13,"00:20:40,197","00:20:41,948"
5521,ross! wait!,Elizabeth,5,negative,555,0,6,24,"00:18:58,512","00:19:00,096"
5522,"elizabeth, thank god! i was just thinking about",Ross,3,positive,555,1,6,24,"00:19:00,264","00:19:03,724"
5523,you suck!!,Elizabeth,0,negative,555,2,6,24,"00:19:03,892","00:19:05,935"
5524,what?!,Ross,0,negative,555,3,6,24,"00:19:06,103","00:19:07,186"
5525,"okay, break-ups still on!",Ross,0,negative,555,4,6,24,"00:19:13,235","00:19:17,780"
5526,hey.,Joey,4,neutral,556,0,8,16,"0:07:31,534","0:07:33,126"
5527,hey.,Ross,4,neutral,556,1,8,16,"0:07:33,126","0:07:34,415"
5528,"look, i understand if you came by to hit me, i deserve it.",Joey,5,negative,556,2,8,16,"00:07:35,580","00:07:39,374"
5529,"no, i dont want to hit you.",Ross,4,neutral,556,3,8,16,"00:07:39,584","00:07:41,877"
5530,oh what then? kick me?,Joey,0,negative,556,4,8,16,"00:07:42,086","00:07:44,588"
5531,no.,Ross,4,neutral,556,5,8,16,"00:07:44,922","00:07:46,173"
5532,"my son? pretty serious.  oh hey katie!  what uh, what are you doing here?",Ross,6,positive,556,6,8,16,"00:21:40,507","00:21:50,891"
5533,"well, the delivery went out to you and i realized they forgot this.",Katie,4,neutral,557,0,8,21,"00:10:09,192","00:10:12,029"
5534,"ah, mustve been fairly obvious since it was the only thing left in your store.",Ross,4,neutral,557,1,8,21,"00:10:12,195","00:10:16,575"
5535,"listen, to be honest, home deliveries are really a part of my job description.",Katie,4,neutral,557,2,8,21,"00:10:18,201","00:10:24,124"
5536,oh.,Ross,4,neutral,557,3,8,21,"00:10:24,291","00:10:25,709"
5537,oh uhi actually came here to ask you out.,Katie,2,negative,557,4,8,21,"00:10:26,668","00:10:31,340"
5538,"oh! wow! uh, yeah! that sounds great. im just gonna put this  back in my pocket, pretend",Ross,3,positive,557,5,8,21,"00:10:31,506","00:10:35,927"
5539,sure!,Katie,3,positive,557,6,8,21,"00:10:45,479","00:10:48,732"
5540,horny bitch.  no! youre a horny bitch! noooo! youre the horny bitch! no! youre a horny bitch!,Rachel,0,negative,557,7,8,21,"00:10:45,479","00:10:59,201"
5541,chandler!! you have the best taste in men!,Rachel,3,positive,558,0,4,10,"00:10:43,726","00:10:47,145"
5542,"well, like father, like son.",Chandler,4,neutral,558,1,4,10,"00:10:48,314","00:10:50,440"
5543,patrick and i had such a great time last night! i mean i think this could maybe turn into something serious.,Rachel,3,positive,558,2,4,10,"00:10:51,484","00:10:56,095"
5544,really?! i-i thought you werent looking for something serious? i thought you were looking for some kind of a fling.,Chandler,6,positive,558,3,4,10,"00:10:57,365","00:11:01,117"
5545,"well, y'know, possibly.  you didnt tell him that, though? right?",Rachel,2,negative,558,4,4,10,"00:11:01,369","00:11:09,793"
5546,"ummmmmmmm, no.",Chandler,4,neutral,558,5,4,10,"00:11:09,960","00:11:12,837"
5547,you told this guy that i was looking for a fling?! you dont tell the guy that!,Rachel,0,negative,558,6,4,10,"00:11:14,048","00:11:20,095"
5549,"oh, between you telling him that i wanted to have a fling and me putting out on the first dateoh, hes so gonna get the wrong idea.",Rachel,5,negative,558,8,4,10,"00:11:25,643","00:11:31,940"
5550,"alright, so i'm back in high school, i'm standing in the middle of the cafeteria, and i realize i am totally naked.",Chandler,4,neutral,559,0,1,1,"00:01:19,037","00:01:25,417"
5551,"oh, yeah. had that dream.",All,4,neutral,559,1,1,1,"00:01:25,627","00:01:27,169"
5552,"then i look down, and i realize there's a phone... there.",Chandler,6,negative,559,2,1,1,"00:01:27,378","00:01:31,465"
5553,instead of...?,Joey,6,negative,559,3,1,1,"0:01:34,928","0:01:35,600"
5554,that's right.,Chandler,4,neutral,559,4,1,1,"0:01:35,600","0:01:36,892"
5555,never had that dream.,Joey,4,neutral,559,5,1,1,"0:01:37,055","0:01:37,973"
5556,no.,Phoebe,4,neutral,559,6,1,1,"0:01:37,973","0:01:38,629"
5557,"all of a sudden, the phone starts to ring.",Chandler,4,neutral,559,7,1,1,"00:01:38,723","00:01:42,851"
5560,honey! dinners ready!,Monica,3,positive,560,0,7,16,"00:20:03,994","00:20:05,828"
5561,whats my little chef got for me tonight?,Joey,3,positive,560,1,7,16,"00:20:11,793","00:20:14,253"
5562,your favorite!,Monica,3,positive,560,2,7,16,"00:20:14,421","00:20:16,797"
5563,"ho-ho-ho,  fried stuff with cheese!",Joey,3,positive,560,3,7,16,"00:20:16,965","00:20:18,674"
5564,yep! and lots of it!,Monica,3,positive,560,4,7,16,"00:20:19,218","00:20:21,969"
5565,thanks sweetheart. give me a little sugar here.  okay.,Joey,3,positive,560,5,7,16,"00:20:23,472","00:20:27,975"
5566,"okay, in we go.",Monica,3,positive,560,6,7,16,"00:20:30,646","00:20:32,980"
5567,here we go! here we go! here we go!  how you doin?,Joey,3,positive,560,7,7,16,"00:20:30,646","00:20:39,111"
5568,"something went wrong with underdog, and they couldn't get his head to inflate.",Monica,4,neutral,561,0,1,5,"00:17:40,934","00:17:45,271"
5569,"so anyway, um, his head is like flopping down broadway, right, and i'm just thinking... how inappropriate this is.",Monica,3,positive,561,1,1,5,"00:17:46,607","00:17:54,447"
5570,"um, i've got something in my eye, uh, joey, could we check it in the light, please?",Monica,4,neutral,561,2,1,5,"00:17:58,786","00:18:02,789"
5571,oh my god.,Monica,6,negative,561,3,1,5,"0:18:06,126","0:18:06,968"
5572,what?,Joey,6,negative,561,4,1,5,"0:18:06,968","0:18:07,599"
5573,hello! were we at the same table? it's like... cocktails in appalachia.,Monica,0,negative,561,5,1,5,"00:18:07,795","00:18:13,007"
5574,"come on, they're close.",Joey,4,neutral,561,6,1,5,"0:18:17,513","0:18:18,605"
5575,close? she's got her tongue in his ear.,Monica,1,negative,561,7,1,5,"0:18:18,605","0:18:21,738"
5576,"oh, like you've never gotten a little rambunctious with ross.",Joey,4,neutral,561,8,1,5,"00:18:22,476","00:18:26,479"
5577,"joey, this is sick, it's disgusting, it's, it'snot really true, is it?",Monica,1,negative,561,9,1,5,"00:18:27,689","00:18:33,903"
5578,"well, who's to say what's true? i mean...",Joey,4,neutral,561,10,1,5,"00:18:34,154","00:18:39,951"
5579,"oh my god, what were you thinking?",Monica,1,negative,561,11,1,5,"00:18:36,073","00:18:41,619"
5580,"all right, look, i'm not proud of this, ok? well, maybe i am a little.",Joey,4,neutral,561,12,1,5,"00:18:37,407","00:18:43,496"
5581,oh!,Monica,6,negative,561,13,1,5,"0:18:41,829","0:18:42,211"
5582,ow!,Joey,6,negative,561,14,1,5,"0:18:42,211","0:18:43,558"
5583,i'm outta here.,Monica,1,negative,561,15,1,5,"00:18:43,705","00:18:45,581"
5584,"wait, wait, wait. you want him, i want her. he likes you.",Joey,4,neutral,561,16,1,5,"00:18:45,791","00:18:52,004"
5585,really?,Monica,6,positive,561,17,1,5,"00:18:50,129","00:18:52,004"
5586,"yeah. i'm thinking, if we put our heads together, between the two of us, we can break them up.",Joey,4,neutral,561,18,1,5,"00:18:52,256","00:18:58,261"
5587,hello! one marriage please!,Chandler,3,positive,562,0,5,24,"00:20:36,526","00:20:38,736"
5588,"yep, we wanna get married!",Monica,3,positive,562,1,5,24,"00:20:38,987","00:20:40,404"
5589,all right.,Monica,4,neutral,562,2,5,24,"00:20:43,784","00:20:45,117"
5590,dum! dum-dum-dum! dum! dum! dum! dum-dum-dum!,Chandler,3,positive,562,3,5,24,"00:20:47,871","00:20:49,205"
5591,what are you doing?,Monica,4,neutral,562,4,5,24,"00:20:54,002","00:20:55,253"
5592,"oh, that's",Chandler,4,neutral,562,5,5,24,"00:20:55,504","00:20:58,005"
5593,"no, only because that's the graduation song.",Monica,4,neutral,562,6,5,24,"00:20:58,215","00:21:00,091"
5594,okay!  this is it!  we're gonna get married!,Chandler,3,positive,562,7,5,24,"00:21:04,763","00:21:09,267"
5595,are you sure you wanna do this?,Monica,4,neutral,562,8,5,24,"00:21:09,476","00:21:11,060"
5596,"well, hello, mrs. ross!",Ross,3,positive,562,9,5,24,"00:21:16,733","00:21:18,985"
5597,"well, hello, mr. rachel!",Rachel,3,positive,562,10,5,24,"00:21:19,236","00:21:22,321"
5598,wait!  okay!,Rachel,4,neutral,562,11,5,24,"00:21:24,491","00:21:26,284"
5599,would you ever be a surrogate for anyone?,Monica,4,neutral,563,0,4,11,"00:21:31,248","00:21:32,999"
5600,it depends on who asked.,Rachel,4,neutral,563,1,4,11,"00:21:33,458","00:21:34,709"
5601,what if i asked?,Monica,4,neutral,563,2,4,11,"00:21:35,502","00:21:36,627"
5602,"oh, mon, sure.",Rachel,4,neutral,563,3,4,11,"00:21:37,296","00:21:39,463"
5603,really?,Monica,6,positive,563,4,4,11,"00:21:39,673","00:21:41,924"
5604,yes.  youre not asking are you?,Rachel,6,positive,563,5,4,11,"0:21:45,679","0:21:47,281"
5605,no.,Monica,4,neutral,563,6,4,11,"0:21:47,281","0:21:47,856"
5606,yes! totally!,Rachel,3,positive,563,7,4,11,"00:21:48,432","00:21:50,182"
5607,oh! thank you! thank you! thank you! yes! thank you!,Kathy,3,positive,563,8,4,11,"00:21:54,396","00:22:00,693"
5608,"youarenot going to believe it! joshua came into work today, and guess what happened?",Rachel,3,positive,564,0,4,15,"00:13:17,463","00:13:21,925"
5609,he asked you out?!,Monica,6,positive,564,1,4,15,"00:13:22,092","00:13:23,551"
5610,no. but i was showing him some cufflinks and i felt his pulse.,Rachel,3,positive,564,2,4,15,"00:13:23,719","00:13:27,639"
5611,saucy!,Monica,3,positive,564,3,4,15,"00:13:29,642","00:13:31,518"
5612,what are these?,Rachel,4,neutral,564,4,4,15,"0:13:32,436","0:13:33,398"
5613,electrical plans for the building.,Monica,4,neutral,564,5,4,15,"0:13:33,398","0:13:36,277"
5614,"okay, okay, okay should i be scared?",Rachel,2,negative,564,6,4,15,"00:13:37,566","00:13:40,109"
5615,"i know that switch does something, okay?",Monica,4,neutral,564,7,4,15,"0:13:40,277","0:13:42,488"
5616,so-so i went down to city hall and got these.,Monica,4,neutral,564,8,4,15,"0:13:42,488","0:13:44,298"
5617,all i had to do was pay $25 and wait in line for three hours.,Monica,5,negative,564,9,4,15,"00:13:44,406","00:13:47,200"
5618,wow! if only more people knew.,Rachel,6,positive,564,10,4,15,"00:13:48,661","00:13:50,829"
5619,uh-oh-okay. uh-oh-okay. i know what you all are thinking. but chandler is in,Janice,4,neutral,565,0,5,12,"00:10:33,257","00:10:37,177"
5620,yeah! no that's what i was thinking.,Rachel,4,neutral,565,1,5,12,"00:10:42,391","00:10:44,476"
5621,"so i'm asking you please, take a moment before you judge me.",Janice,4,neutral,565,2,5,12,"00:10:46,520","00:10:50,857"
5622,"oh, nobody's judging you.",Phoebe,4,neutral,565,3,5,12,"00:10:51,025","00:10:52,359"
5623,"oh! okay!  you, mister right place at the right time, call me!",Janice,3,positive,565,4,5,12,"00:10:53,361","00:11:01,701"
5624,oh man!,Ross,6,negative,566,0,5,14,"0:09:02,166","0:09:03,258"
5625,i want that place so much!!,Ross,3,positive,566,1,5,14,"0:09:03,258","0:09:05,260"
5626,i was so sure that was gonna work!,Ross,5,negative,567,0,5,12,"00:09:05,419","00:09:08,129"
5627,there's twelve bucks i'll never see again!,Ross,1,negative,568,0,5,14,"00:09:08,381","00:09:11,466"
5628,"all right honey, we'd better go if we wanna catch that movie.",Rachel,4,neutral,568,1,5,14,"00:09:12,343","00:09:14,761"
5629,bye!,Monica,4,neutral,568,2,5,14,"0:09:15,596","0:09:16,389"
5630,bye!,All,4,neutral,568,3,5,14,"0:09:16,389","0:09:17,155"
5631,bye chandler!   i miss you already.,Phoebe,5,negative,568,4,5,14,"00:09:15,596","00:09:20,225"
5632,"okay, did you see that?! with the inappropriate and the pinching!!",Chandler,1,negative,568,5,5,14,"00:09:25,439","00:09:28,316"
5633,"actually, i did!",Monica,6,positive,568,6,5,14,"00:09:28,568","00:09:29,651"
5634,"okay, so now do you believe that she's attracted to me?",Chandler,4,neutral,568,7,5,14,"00:09:29,902","00:09:32,404"
5635,"ohhh, oh my god! oh my god! she knows about us!",Monica,6,negative,568,8,5,14,"00:09:34,448","00:09:37,450"
5636,are you serious?,Chandler,6,negative,568,9,5,14,"00:09:37,660","00:09:38,702"
5637,phoebe knows and she's just trying to freak us out! that's the only explanation for it!,Monica,0,negative,568,10,5,14,"00:09:38,869","00:09:43,790"
5638,okay but what about y'know my pinchable butt and my bulging bicepsshe knows!,Chandler,0,negative,568,11,5,14,"00:09:47,169","00:10:00,015"
5639,"ross, umm, you've been in there for a long time. i'm starting to get kinda freaked out.",Elizabeth,2,negative,569,0,5,11,"00:16:07,925","00:16:13,096"
5640,"all right, i'm coming out. hey, can you turn the lights off.",Ross,4,neutral,569,1,5,11,"00:16:13,263","00:16:19,894"
5641,"no, let's just leave the lights on.",Elizabeth,4,neutral,569,2,5,11,"00:16:21,981","00:16:25,733"
5642,oh my god!,Elizabeth,6,negative,569,3,5,11,"00:16:35,786","00:16:37,704"
5643,"you wanna go right now? 'cause i'll take you right now, buddy! you wanna go?",Monica,0,negative,570,0,5,10,"00:13:24,386","00:13:27,514"
5644,oh fine.,Ross,4,neutral,570,1,5,10,"00:13:28,808","00:13:29,933"
5645,ready?  wrestle!,Monica,3,positive,570,2,5,10,"00:13:32,186","00:13:35,939"
5646,"okay, y'know what uh, actually, that's great. that helps a lot. thanks.",Rachel,4,neutral,570,3,5,10,"00:13:40,236","00:13:44,864"
5647,"all right now remember, something this big and long is going to be difficult to manuver, fortunately i have a lot of experience in that area.",Joey,4,neutral,571,0,3,8,"00:20:26,850","00:20:33,814"
5648,"can we please focus here, a naked mans life hangs in the balance!",Ross,2,negative,571,1,3,8,"00:20:35,192","00:20:39,987"
5649,im telling you hes dead. what we are about to have here is a dead fat guy on a stick.,Phoebe,0,negative,571,2,3,8,"00:20:40,239","00:20:45,326"
5650,"all right, ladies and gentlemen, lets poke.",Joey,4,neutral,571,3,3,8,"00:20:46,245","00:20:49,121"
